season,week,celebrity_name,judge_rank,audience_rank,final_rank_alt,pred_eliminated_alt,judge_total_score
34,5,Dylan Efron,1.0,4.0,2.0,0,36.0
34,5,Jordan Chiles,5.0,1.0,3.0,0,32.0
34,5,Alix Earle,2.0,5.0,4.0,0,35.0
34,5,Whitney Leavitt,4.0,3.0,4.0,0,33.0
34,5,Elaine Hendrix,6.0,6.0,6.0,0,30.0
34,5,Scott Hoying,6.0,8.0,7.0,0,30.0
34,5,Jen Affleck,8.0,7.0,8.0,0,29.0
34,5,Danielle Fishel,8.0,9.0,9.0,0,29.0
34,5,Andy Richter,10.0,10.0,10.0,0,24.0
34,6,Jordan Chiles,1.0,2.0,1.0,0,39.0
34,6,Whitney Leavitt,1.0,2.0,1.0,0,39.0
34,6,Alix Earle,6.0,1.0,3.0,0,35.0
34,6,Robert Irwin,3.0,5.0,4.0,0,36.0
34,6,Elaine Hendrix,3.0,6.0,5.0,0,36.0
34,6,Danielle Fishel,3.0,8.0,6.0,0,36.0
34,6,Dylan Efron,7.0,4.0,6.0,0,32.0
34,6,Jen Affleck,7.0,7.0,8.0,0,32.0
34,6,Scott Hoying,9.0,9.0,9.0,0,28.0
34,6,Andy Richter,10.0,10.0,10.0,1,27.0
34,7,Robert Irwin,3.0,2.0,1.0,0,41.0
34,7,Jordan Chiles,4.0,1.0,1.0,0,38.0
34,7,Alix Earle,1.0,5.0,3.0,0,43.0
34,7,Whitney Leavitt,2.0,4.0,3.0,0,42.0
34,7,Dylan Efron,4.0,3.0,5.0,0,38.0
34,7,Danielle Fishel,6.0,7.0,6.0,0,35.0
34,7,Elaine Hendrix,8.0,6.0,7.0,0,32.0
34,7,Jen Affleck,7.0,8.0,8.0,0,34.0
34,7,Andy Richter,9.0,9.0,9.0,1,29.0
34,8,Jordan Chiles,2.0,1.0,1.0,0,39.0
34,8,Dylan Efron,4.0,2.0,2.0,0,38.0
34,8,Whitney Leavitt,1.0,6.0,3.0,0,39.5
34,8,Alix Earle,3.0,4.0,3.0,0,38.5
34,8,Robert Irwin,4.0,3.0,3.0,0,38.0
34,8,Elaine Hendrix,6.0,5.0,6.0,0,37.5
34,8,Danielle Fishel,7.0,7.0,7.0,0,37.0
34,8,Andy Richter,8.0,8.0,8.0,1,34.0
34,9,Dylan Efron,1.0,3.0,1.0,0,42.0
34,9,Whitney Leavitt,1.0,4.0,2.0,0,42.0
34,9,Robert Irwin,1.0,5.0,3.0,0,42.0
34,9,Alix Earle,4.0,2.0,3.0,0,40.0
34,9,Jordan Chiles,5.0,1.0,3.0,0,39.0
34,9,Elaine Hendrix,6.0,6.0,6.0,0,36.0
34,9,Andy Richter,7.0,7.0,7.0,1,29.0
34,10,Whitney Leavitt,2.0,3.0,1.0,0,29.0
34,10,Jordan Chiles,4.0,1.0,1.0,0,28.5
34,10,Robert Irwin,1.0,5.0,3.0,0,29.5
34,10,Alix Earle,2.0,4.0,3.0,0,29.0
34,10,Elaine Hendrix,4.0,6.0,6.0,0,28.5
34,10,Dylan Efron,6.0,2.0,6.0,1,27.5
34,11,Jordan Chiles,2.0,3.0,1.0,0,29.666600000000003
34,11,Alix Earle,1.0,5.0,5.0,1,30.0
34,11,Robert Irwin,2.0,4.0,5.0,1,29.666600000000003
34,11,Dylan Efron,4.0,2.0,5.0,1,29.3332
34,11,Elaine Hendrix,5.0,1.0,5.0,1,28.9998
